07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 02 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 02 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 03 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 03 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 04 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 04 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 05 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 05 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 06 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 06 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 07 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 07 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 08 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 08 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 09 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 09 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 10 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 10 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 11 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 11 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 12 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 12 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 13 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 13 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Co ordinate Geometry 14 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Co ordinate Geometry 14 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Triangles 34 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Triangles 34 Final Logo.mp4	35	Murali Krishna	1	1	1
07 Coordinate Geometry,Class 10,Mathematics	Triangles 35 Final Logo.mp4	Mathematics/Class 10/07 Coordinate Geometry/Triangles 35 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 01 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 01 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 02 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 02 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 03 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 03 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 04 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 04 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 05 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 05 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 06 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 06 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 07 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 07 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 08 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 08 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 09 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 09 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 10 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 10 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 11 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 11 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 12 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 12 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 13 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 13 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 14 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 14 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 15 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 15 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 16 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 16 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 17 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 17 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 18 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 18 Final Logo.mp4	35	Murali Krishna	1	1	1
08 Introduction to Trignometry,Class 10,Mathematics	Trigonometry 19 Final Logo.mp4	Mathematics/Class 10/08 Introduction to Trignometry/Trigonometry 19 Final Logo.mp4	35	Murali Krishna	1	1	1
09 Some Applications of Trignometry,Class 10,Mathematics	Applications of Trigonometry 01.mp4	Mathematics/Class 10/09 Some Applications of Trignometry/Applications of Trigonometry 01.mp4	35	Murali Krishna	1	1	1
09 Some Applications of Trignometry,Class 10,Mathematics	Applications of Trigonometry 02.mp4	Mathematics/Class 10/09 Some Applications of Trignometry/Applications of Trigonometry 02.mp4	35	Murali Krishna	1	1	1
09 Some Applications of Trignometry,Class 10,Mathematics	Applications of Trigonometry 03.mp4	Mathematics/Class 10/09 Some Applications of Trignometry/Applications of Trigonometry 03.mp4	35	Murali Krishna	1	1	1
09 Some Applications of Trignometry,Class 10,Mathematics	Applications of Trigonometry 04.mp4	Mathematics/Class 10/09 Some Applications of Trignometry/Applications of Trigonometry 04.mp4	35	Murali Krishna	1	1	1
09 Some Applications of Trignometry,Class 10,Mathematics	Applications of Trigonometry 05.mp4	Mathematics/Class 10/09 Some Applications of Trignometry/Applications of Trigonometry 05.mp4	35	Murali Krishna	1	1	1
